feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
133033.5089710622,0.0,63.0,3.0,6.0,4.0,368586.6468193557,20.0,16537.29573775281,0
22028.78837808767,42159.67918736784,79.0,1.0,4.0,6.0,225957.35811685558,28.0,188113.2871360936,1
83833.21631709454,0.0,71.0,2.0,8.0,5.0,218263.85679559136,23.0,81477.21302330268,0
126932.72867690556,0.0,34.0,2.0,5.0,4.0,664328.457277869,25.0,369341.329606723,1
148961.46164388163,0.0,68.0,4.0,1.0,1.0,1113218.1419934048,23.0,344884.1325388752,0
27586.326667476525,64803.18243456071,80.0,1.0,14.0,2.0,615339.8272542,10.0,162202.43181581888,1
110944.75782921768,0.0,75.0,4.0,16.0,2.0,846350.4794955913,24.0,146397.01572025943,0
147344.52274238365,0.0,53.0,0.0,1.0,3.0,885451.011083958,25.0,227722.0747250135,1
91286.97391078263,0.0,25.0,1.0,10.0,6.0,159070.57740179478,7.0,149821.74712376334,0
106747.02972578045,0.0,79.0,1.0,0.0,0.0,750568.3826371282,11.0,48621.462816212326,1
77464.63290489028,0.0,46.0,3.0,5.0,4.0,363879.7507689305,5.0,269559.1174933861,0
85353.69894889212,0.0,30.0,4.0,3.0,3.0,708418.3432008207,10.0,484143.20514714863,1
40860.79370538813,76472.84995649199,24.0,0.0,4.0,7.0,132046.09326402866,28.0,167815.48947194126,0
101318.63623815238,0.0,54.0,0.0,15.0,2.0,712328.4700718148,15.0,453866.47874251974,1
108445.3265819502,0.0,36.0,0.0,8.0,6.0,270965.40991365904,20.0,119206.640462029,0
141658.17042818252,0.0,52.0,4.0,18.0,7.0,176067.03670551462,3.0,382497.2237830402,1
29105.484718803804,71680.50537667677,53.0,1.0,1.0,6.0,183143.13329752343,14.0,387901.6094109922,0
123521.52368026214,0.0,75.0,0.0,4.0,5.0,537110.745073937,26.0,316707.41074854066,1
59958.89522484809,50295.92690168559,64.0,3.0,5.0,7.0,104988.94492542699,12.0,33074.73105847736,0
28528.632737290332,74220.71347170864,79.0,1.0,18.0,5.0,553980.7571661758,22.0,76684.43892967286,1
45947.49847561486,42473.81547108856,73.0,3.0,17.0,7.0,256295.92004693227,11.0,194159.80177824126,0
40851.15971985333,36265.54457230007,67.0,1.0,12.0,7.0,138543.5953547787,14.0,379641.22585833404,1
67390.80137958226,47579.73796260641,53.0,1.0,12.0,6.0,228271.34981431792,14.0,100258.00645999589,0
86827.08133797522,0.0,43.0,4.0,0.0,5.0,293231.12978579506,20.0,485365.7213853164,1
62689.26341826185,70201.91049225834,79.0,2.0,18.0,6.0,306228.43117255816,29.0,361092.01191886805,0
24277.1734919357,41945.94588208013,32.0,2.0,14.0,4.0,571839.0437159805,13.0,222293.6439056504,1
63693.29463198536,76050.85922853097,43.0,3.0,13.0,2.0,904315.6987416309,2.0,115535.02546582173,0
46723.62194331219,50160.119260233805,30.0,2.0,8.0,6.0,240247.17772645105,3.0,409016.6528779192,1
56931.19755041821,80147.64144133346,58.0,3.0,11.0,2.0,624257.856995266,8.0,336918.6716169052,0
98289.79299652495,0.0,27.0,4.0,0.0,4.0,421068.75630360824,30.0,57830.935952506654,1
114625.4605880365,0.0,48.0,2.0,4.0,7.0,243010.51949303344,5.0,228343.7966292774,0
111383.72240240115,0.0,32.0,4.0,19.0,4.0,252576.4821345116,5.0,342062.8641527422,1
138946.20014103042,0.0,33.0,1.0,19.0,1.0,862167.5394534722,5.0,121049.85414292796,0
25880.483711014367,34397.26057371264,35.0,2.0,10.0,2.0,956751.980281367,18.0,381582.50377114094,1
84656.38911324096,0.0,44.0,2.0,19.0,7.0,173583.49756357467,8.0,494374.5015463387,0
94624.13915168142,0.0,52.0,4.0,7.0,4.0,532333.2677966566,16.0,450581.0853245808,1
92103.85762063375,0.0,72.0,2.0,8.0,0.0,484701.5214530985,21.0,108435.12504552033,0
28950.75538413861,62928.253299220574,70.0,1.0,3.0,0.0,803187.5118790551,6.0,363885.63660720905,1
125975.92139086076,0.0,21.0,1.0,4.0,2.0,840649.6444780878,12.0,172752.82817816723,0
28993.745643010632,75938.00032655534,74.0,1.0,16.0,2.0,660884.9864782286,22.0,499904.2890584827,1
120259.31018556833,0.0,42.0,1.0,6.0,5.0,402745.1833949254,11.0,115205.8508160575,0
50658.44913373261,56537.492520999076,46.0,4.0,5.0,8.0,143107.65925671553,25.0,245209.95421813757,1
44095.316307319765,84686.14697197263,51.0,1.0,12.0,0.0,515478.67618103145,15.0,482462.4704242198,0
25722.127098115125,50185.14397557676,41.0,0.0,18.0,5.0,209709.08184882448,19.0,99764.76673828282,1
84042.21624822897,0.0,76.0,4.0,13.0,3.0,308105.22397603135,15.0,206879.21440643736,0
108015.79011293722,0.0,56.0,4.0,12.0,3.0,373597.19000075717,20.0,279025.6183286313,1
26639.812422003382,82413.7479353105,47.0,2.0,16.0,4.0,263990.9955796797,15.0,92948.80142774875,0
109896.05401809959,0.0,47.0,4.0,15.0,6.0,223087.0573982696,21.0,430561.50403289334,1
135052.8406575348,0.0,57.0,3.0,19.0,8.0,105243.9058991633,26.0,133141.99421290928,0
94547.71191935086,0.0,78.0,1.0,7.0,1.0,686206.307264271,1.0,320566.46585976385,1
113084.24431207772,0.0,73.0,4.0,19.0,2.0,494244.47619508964,15.0,276290.66625525226,0
127087.91083419314,0.0,56.0,4.0,19.0,5.0,478378.7435260752,5.0,82159.65826228472,1
136190.45826040738,0.0,25.0,0.0,3.0,8.0,122855.87299494867,10.0,201573.59090358546,0
83215.37122281094,0.0,25.0,2.0,7.0,1.0,1145663.7107703,12.0,131883.84322523104,1
59170.16021988267,66690.06497162471,73.0,4.0,13.0,7.0,159722.73252053434,15.0,274424.6336996524,0
35152.61961584781,36822.92761361641,58.0,4.0,3.0,3.0,698518.2630486895,8.0,42897.30025991756,1
28149.55206307327,30858.738457364627,28.0,0.0,6.0,4.0,350475.2807522656,22.0,151626.4102208872,0
147453.27365823457,0.0,57.0,4.0,10.0,6.0,292800.9474179901,20.0,477732.96665289043,1
60952.87310346359,77723.41416962264,41.0,2.0,11.0,6.0,228273.31599486285,27.0,374011.39967163495,0
33301.18606538725,31913.302387564152,67.0,0.0,9.0,8.0,83126.88802927262,3.0,197080.4368958144,1
33030.346865135994,75033.59061952471,71.0,2.0,18.0,2.0,824255.8491958072,22.0,255010.10053284583,0
147717.83479009228,0.0,26.0,3.0,16.0,3.0,615549.9839531544,7.0,118761.56899317486,1
55269.79316360061,29354.440940380544,63.0,3.0,14.0,0.0,602033.5042781091,22.0,329099.62316520594,0
112643.13013310221,0.0,31.0,2.0,10.0,5.0,311195.97791818634,13.0,390745.25855470647,1
118317.34009514505,0.0,80.0,4.0,7.0,5.0,309718.2815371006,3.0,19611.150138798217,0
90504.25859647969,0.0,44.0,4.0,10.0,8.0,140165.04359672536,4.0,310062.94028412073,1
100274.64479674718,0.0,41.0,3.0,0.0,3.0,519323.41687084583,8.0,11165.780898735378,0
47281.86160311845,19922.925613979714,37.0,3.0,2.0,2.0,497911.0909350084,28.0,67086.81903914383,1
61150.345724557425,32406.27331389557,58.0,1.0,15.0,6.0,310193.3770886387,13.0,284917.10646677803,0
141570.86657011733,0.0,26.0,4.0,8.0,8.0,87344.88944089954,6.0,198506.83338881668,1
111572.20012215257,0.0,77.0,4.0,10.0,1.0,984002.0037607934,18.0,396249.45280445827,0
135869.18194792361,0.0,25.0,2.0,4.0,0.0,1323369.2666650256,30.0,335763.8483828791,1
129586.52853214095,0.0,47.0,3.0,8.0,1.0,657178.3446833642,12.0,77064.92585974594,0
39856.50448692692,45987.26413001807,26.0,3.0,11.0,3.0,574237.6955064149,5.0,231525.0250219137,1
59949.853460088765,57690.08394227974,67.0,3.0,8.0,2.0,614787.4719735929,18.0,462996.6853538645,0
52833.71677285259,63960.184184801685,67.0,0.0,7.0,5.0,244899.9970349544,8.0,74749.26571451496,1
20145.10400854805,24752.488441627167,52.0,1.0,6.0,8.0,147927.02400358184,24.0,385498.3444549071,0
137844.2362809297,0.0,65.0,0.0,17.0,6.0,360535.72888075624,29.0,159709.83428504615,1
33884.824384268504,44264.874997499835,67.0,4.0,8.0,6.0,391463.53456627164,24.0,170991.59899096072,0
86882.44434164123,0.0,50.0,0.0,9.0,5.0,291563.0398897576,27.0,333002.61734106386,1
122391.69222727772,0.0,31.0,1.0,7.0,5.0,418785.30097268475,7.0,128910.84715426821,0
116231.84969774437,0.0,35.0,3.0,6.0,7.0,177857.41496133694,23.0,489505.4595004114,1
136847.27850923626,0.0,54.0,2.0,16.0,5.0,599410.6310833417,17.0,212908.77364705203,0
96852.22092154913,0.0,28.0,2.0,1.0,4.0,458666.57103129785,14.0,226940.11179030838,1
71630.7551910172,38931.975484770126,54.0,3.0,8.0,0.0,454436.21399596444,24.0,56112.157914144256,0
106171.34221242557,0.0,57.0,0.0,10.0,1.0,646025.6313749696,29.0,21381.568973899422,1
126029.42656458633,0.0,36.0,0.0,10.0,5.0,592963.3025917318,4.0,98759.55342304271,0
88680.96651745558,0.0,36.0,2.0,15.0,5.0,296805.28414336534,11.0,381570.1151273965,1
76063.52008944677,0.0,47.0,1.0,5.0,5.0,213110.36051734534,6.0,178402.54060586757,0
51529.16211288562,51653.91128676499,67.0,1.0,10.0,8.0,148292.64779958554,6.0,58231.62708095808,1
35192.72931016453,40936.11162387446,46.0,2.0,6.0,5.0,519010.544347176,22.0,285019.52039830596,0
130351.7718061949,0.0,29.0,3.0,19.0,4.0,444166.5832372263,8.0,262611.6554944907,1
25202.219689979873,54322.68132553742,63.0,4.0,14.0,6.0,152375.85657381834,18.0,380963.2557247995,0
100103.78878007473,0.0,33.0,4.0,14.0,2.0,360430.0052530899,2.0,156344.92174301756,1
42252.36626017061,42388.198798727964,35.0,1.0,17.0,8.0,147932.4537264369,8.0,492334.20106272877,0
112470.22945156806,0.0,72.0,1.0,9.0,6.0,386711.36743855954,18.0,389911.40514618414,1
92791.84590046988,0.0,23.0,1.0,2.0,1.0,1140894.5677039728,17.0,479139.6669210529,0
39766.113255774864,68804.39608503655,37.0,3.0,19.0,1.0,542121.3898400224,5.0,50642.12348237107,1
97945.57502861935,0.0,55.0,1.0,14.0,6.0,206208.27042789684,4.0,424324.1957216535,0
37309.26489964986,78840.7462744835,24.0,2.0,18.0,0.0,762713.7013042627,19.0,227116.15586732124,1
122884.72171245767,0.0,29.0,0.0,1.0,1.0,770955.7494466741,17.0,97097.10380673454,0
33628.446942922616,16264.794141648777,25.0,4.0,9.0,0.0,1226399.4521394777,10.0,51596.56579029337,1
125547.3897923115,0.0,58.0,2.0,17.0,7.0,270081.03392546444,28.0,256174.57282779904,0
79542.72520154438,0.0,79.0,1.0,16.0,3.0,785164.8780778187,24.0,250414.09500081092,1
57243.2252809815,31388.11960994292,70.0,3.0,15.0,5.0,571776.9494164034,16.0,134374.69353836772,0
60501.2693401196,56540.01805412882,38.0,2.0,15.0,6.0,334428.82518494595,5.0,248739.92487885026,1
103758.82157052962,0.0,42.0,3.0,14.0,7.0,125273.50506612069,12.0,266861.56079468364,0
119310.5809528324,0.0,49.0,4.0,5.0,3.0,774922.4833938761,28.0,481734.99737259286,1
59645.343784503886,80607.94687629574,50.0,3.0,19.0,4.0,314809.52425838006,10.0,485065.43619098543,0
53320.318645285304,83528.13094222426,33.0,4.0,0.0,0.0,1098939.0675892406,21.0,433351.4895634121,1
42515.120709716386,75639.97073772388,74.0,2.0,16.0,4.0,490053.903572592,25.0,74907.75176053165,0
63260.99004476166,17159.246166361023,73.0,1.0,8.0,7.0,296711.08363424405,10.0,321822.0067972322,1
57384.799771484286,67674.91920293923,35.0,1.0,19.0,6.0,430036.7673446155,3.0,493680.69230699574,0
112738.1527038928,0.0,61.0,0.0,19.0,6.0,199441.67695426135,20.0,86021.08179592971,1
37736.207972661054,22480.089712854155,62.0,4.0,4.0,0.0,782078.2664388285,16.0,67133.51185891242,0
111689.88046130406,0.0,27.0,2.0,0.0,2.0,504923.3834505612,1.0,474148.3758291316,1
58034.210103188125,28449.295446744003,46.0,3.0,6.0,6.0,292015.7176782885,27.0,453261.61470413324,0
50834.65216671786,23762.835030350387,69.0,1.0,3.0,0.0,1050870.4213126206,4.0,68915.65110822745,1
139849.05390231343,0.0,67.0,3.0,3.0,5.0,519084.76703197905,11.0,159903.66769803604,0
39332.83727126529,78507.44574718917,39.0,2.0,6.0,0.0,700141.8214880627,22.0,235982.81938190642,1
144330.63682935585,0.0,78.0,3.0,8.0,5.0,415881.33569787437,4.0,6827.703231146287,0
22500.167715701304,52740.41134861067,29.0,3.0,7.0,7.0,226569.93138299248,13.0,57294.08483780285,1
48960.24360247441,52139.3212683164,64.0,2.0,5.0,1.0,613580.718950872,10.0,226240.74155042588,0
77250.14423703321,0.0,80.0,0.0,6.0,3.0,430531.32616802305,12.0,76685.17354950066,1
106941.73058899392,0.0,76.0,3.0,1.0,0.0,698622.9007223289,11.0,334847.41589706263,0
124547.32414864538,0.0,62.0,0.0,19.0,8.0,108778.12262301636,9.0,318094.7745429222,1
82569.90558908464,0.0,27.0,0.0,8.0,0.0,714884.7680583618,15.0,489039.4567888569,0
29776.43949689839,33604.3043727467,36.0,2.0,6.0,4.0,590041.8920245103,16.0,362166.7819376599,1
144278.36955122201,0.0,73.0,2.0,15.0,1.0,472775.4714364508,18.0,195115.20954165346,0
115306.45908687779,0.0,54.0,0.0,18.0,4.0,611075.382850052,7.0,325338.71006389445,1
133435.36004348515,0.0,67.0,4.0,6.0,2.0,474452.9083410296,29.0,250795.73547038375,0
94294.66804011923,0.0,38.0,2.0,18.0,3.0,472427.3849328085,9.0,82741.61416980658,1
101304.28934565192,0.0,62.0,3.0,15.0,3.0,382984.04779750324,7.0,213730.70284662792,0
20117.42711776245,15236.07272197712,23.0,3.0,18.0,2.0,670131.0747390785,8.0,162136.43777100556,1
139886.79763328627,0.0,25.0,0.0,10.0,7.0,180216.6828142272,19.0,498050.22015061905,0
50187.268171267,36506.77774361266,49.0,0.0,17.0,4.0,364866.79449606594,20.0,443932.51573219424,1
58816.680220038375,37895.10848868017,48.0,2.0,5.0,1.0,1021754.1827227524,2.0,302544.6625966219,0
135338.4629292093,0.0,62.0,1.0,7.0,4.0,723654.2909166204,18.0,273164.4603327991,1
53806.02505415173,20948.00428428738,60.0,2.0,9.0,6.0,328839.9059213064,9.0,93105.79759336163,0
44491.93796176455,42688.09098537332,69.0,1.0,8.0,3.0,307750.6096583848,14.0,284209.521433108,1
22023.284215022162,70133.53230889818,72.0,4.0,7.0,0.0,490058.6644337585,26.0,54847.57644266147,0
143563.18468491192,0.0,64.0,0.0,12.0,5.0,343544.63151711813,30.0,368800.2724061059,1
130600.83414024406,0.0,68.0,2.0,1.0,6.0,158880.24862268157,18.0,166214.7703885728,0
140771.472727961,0.0,37.0,2.0,13.0,1.0,686846.8437169226,19.0,292322.298893932,1
23430.613122735645,81408.23435480516,25.0,1.0,1.0,5.0,591518.6150968596,8.0,383769.62080965884,0
72378.09781514609,51889.23230741836,27.0,2.0,14.0,5.0,566106.6078958164,9.0,211774.9084076986,1
91948.55585708522,0.0,34.0,0.0,6.0,8.0,85534.2616153013,13.0,347305.4517081909,0
106082.65045723856,0.0,79.0,0.0,11.0,8.0,145512.60344725638,26.0,161938.26926603084,1
36805.125341079256,60205.608991852896,46.0,3.0,3.0,7.0,156711.54302052077,22.0,140533.9699738492,0
106083.87486974207,0.0,32.0,3.0,18.0,2.0,884703.289507038,12.0,289620.8756936143,1
102492.88682379098,0.0,50.0,2.0,9.0,3.0,712529.3745380652,16.0,169218.70988937377,0
42116.393082041206,83248.04469485444,79.0,1.0,7.0,8.0,57208.01573615168,21.0,237133.3964955462,1
58260.82180409479,35679.45368925331,34.0,0.0,15.0,1.0,573733.6513057936,20.0,69865.07576988304,0
124903.66738427339,0.0,65.0,0.0,13.0,1.0,1041718.3631902362,28.0,83806.75817186323,1
28039.821819028104,43727.08227319816,44.0,1.0,16.0,7.0,129189.57803630263,22.0,352876.18187276705,0
133587.80019382527,0.0,56.0,0.0,9.0,1.0,932341.1447764869,17.0,431083.1335210136,1
86045.76405244827,0.0,57.0,2.0,3.0,8.0,129651.22557387536,2.0,74617.92353770536,0
107839.59764228614,0.0,63.0,1.0,15.0,6.0,175073.56100723296,11.0,270522.7997774825,1
59094.49775200323,65374.356759895745,80.0,4.0,0.0,1.0,929558.985738825,12.0,226427.7898176676,0
140985.20941746252,0.0,30.0,4.0,7.0,7.0,230402.57193372282,12.0,190987.04143483491,1
64010.495106305694,36804.09007566515,25.0,1.0,16.0,6.0,200011.40011088198,28.0,186920.28462960603,0
143473.48449704016,0.0,30.0,2.0,8.0,7.0,123234.15084718425,27.0,336729.2417703154,1
147764.43536583043,0.0,26.0,0.0,5.0,6.0,410915.1622699399,21.0,295210.7375151317,0
94489.44841157288,0.0,48.0,0.0,7.0,0.0,1264036.5235808098,4.0,499222.0222186303,1
129874.75663420053,0.0,57.0,1.0,17.0,2.0,673230.340827063,2.0,429374.9553218576,0
99393.85307913007,0.0,76.0,1.0,7.0,8.0,146155.43105027635,23.0,224684.58898053857,1
52968.95927845082,54766.58527537569,66.0,4.0,14.0,0.0,722005.2651289073,23.0,385573.048527294,0
86901.31968112207,0.0,39.0,4.0,2.0,7.0,250736.01782595835,17.0,22722.821185963472,1
62027.768593519555,57556.310876661184,42.0,1.0,6.0,8.0,60131.81711291944,8.0,428989.2895005605,0
78929.52680897848,0.0,38.0,3.0,0.0,4.0,252525.93500254367,28.0,362684.22745117586,1
114038.57069274179,0.0,42.0,2.0,18.0,2.0,607398.8311673001,8.0,442565.97814264754,0
104647.66097969888,0.0,78.0,1.0,0.0,2.0,510472.330709639,21.0,52495.36965272761,1
71049.99989470211,51367.7470570882,59.0,1.0,0.0,2.0,514068.06675320107,17.0,441135.71119777596,0
114959.28876310242,0.0,57.0,4.0,10.0,0.0,1276463.5247935436,14.0,174316.61498414635,1
34020.45856388935,39144.19072152517,68.0,3.0,14.0,0.0,728144.6265111621,15.0,301756.02199686144,0
51711.91263646892,34870.1609250348,27.0,4.0,15.0,0.0,516408.28480927285,2.0,276256.0263168513,1
45096.309425496234,61202.72707182612,58.0,3.0,2.0,6.0,390858.32338908047,17.0,484791.1861561257,0
142516.63067637148,0.0,45.0,0.0,15.0,5.0,430430.70633618167,30.0,44105.246552128105,1
136145.13997276645,0.0,53.0,3.0,7.0,5.0,478886.59525564546,27.0,53100.933809568814,0
138501.01928981984,0.0,28.0,2.0,7.0,2.0,762051.3995994442,18.0,371135.784614896,1
39272.25567252324,18349.015381826204,57.0,3.0,2.0,5.0,494394.20570328,2.0,423156.33652235026,0
51272.13632899659,59456.33755722809,20.0,4.0,18.0,7.0,160231.0397794553,6.0,192469.3199235778,1
133463.62958711898,0.0,44.0,3.0,6.0,1.0,1185341.5331015817,16.0,146756.12604322174,0
30630.773166983592,59836.841983706174,74.0,0.0,4.0,7.0,289400.68041400594,21.0,332250.5253338227,1
132799.33279465474,0.0,39.0,0.0,3.0,5.0,209364.0930591842,7.0,450803.3634533592,0
68864.00309410797,55595.26021732853,69.0,0.0,10.0,2.0,640757.1101338908,22.0,7322.94557352231,1
81777.82435009548,0.0,65.0,4.0,7.0,7.0,209226.54986942248,8.0,422506.4285604097,0
102434.66463991776,0.0,62.0,1.0,9.0,7.0,129600.81127000625,23.0,213937.85554782418,1
45680.18618959393,14488.473666313797,23.0,1.0,10.0,4.0,538931.8621309273,19.0,230784.2144127148,0
26719.969182573124,84547.69476906264,43.0,0.0,16.0,2.0,662180.8624202525,23.0,415544.31805255334,1
124493.91248709512,0.0,47.0,1.0,19.0,6.0,244975.32330898585,22.0,87448.7780415008,0
108511.81570544787,0.0,22.0,3.0,12.0,4.0,672046.8559792916,4.0,165454.31936040043,1
135331.6256869593,0.0,52.0,1.0,16.0,8.0,98844.71325519364,25.0,373678.7293382902,0
128069.47568264365,0.0,28.0,3.0,5.0,6.0,351212.98751645075,28.0,50463.16969689446,1
40911.109979460096,69450.65366597926,25.0,1.0,8.0,1.0,676865.0625696087,1.0,150644.59382136143,0
100452.7150620688,0.0,36.0,2.0,7.0,5.0,507743.0775933874,1.0,310713.84367573215,1
145434.67031416134,0.0,55.0,2.0,2.0,5.0,237081.7488168888,6.0,298975.4503395605,0
97379.1326758451,0.0,45.0,4.0,14.0,0.0,985182.9132897384,7.0,436485.33418719476,1
106273.50002346121,0.0,71.0,4.0,8.0,2.0,648859.6511756579,25.0,397668.112694002,0
104793.40154703098,0.0,62.0,0.0,5.0,8.0,111374.40769351297,17.0,137297.34991014304,1
68235.84465536824,24608.372429050665,79.0,2.0,10.0,4.0,460129.6697991877,16.0,484295.15688705945,0
31331.96947770467,34741.61044773288,33.0,2.0,0.0,8.0,146749.40497015917,15.0,452483.820719204,1
107014.60592628343,0.0,78.0,2.0,14.0,3.0,305548.2641877173,28.0,128162.59639798761,0
61117.95529849864,64800.92999789425,43.0,0.0,9.0,4.0,545286.3468133712,12.0,132530.01491384543,1
31571.319580626925,46095.02536567787,72.0,2.0,14.0,1.0,1155091.6618628416,2.0,267575.3166796553,0
30311.87919910293,52958.407380111064,75.0,0.0,3.0,2.0,892196.4969411308,2.0,226877.52786432835,1
139465.67211749565,0.0,29.0,1.0,16.0,3.0,698943.1382581313,16.0,30598.7235517709,0
69788.66130780321,39217.51363541442,41.0,4.0,12.0,2.0,971039.07746036,23.0,449867.4310816904,1
96682.8559867567,0.0,54.0,3.0,0.0,0.0,763127.4056776771,21.0,462252.6055343667,0
65639.58567776141,58918.389105749375,48.0,0.0,9.0,2.0,700865.4182502094,21.0,297633.2627931265,1
77242.89422592119,0.0,46.0,3.0,8.0,5.0,540891.6460252089,13.0,340976.56573366123,0
21323.50690991203,27840.637943140206,33.0,3.0,16.0,7.0,277301.0310208409,12.0,49671.536067283305,1
138558.76124232786,0.0,44.0,2.0,11.0,8.0,89228.86169043755,10.0,360275.7877385259,0
30940.060564160907,67909.37446007883,22.0,4.0,7.0,3.0,702149.0238573633,8.0,183204.95015141263,1
148260.90177335386,0.0,28.0,0.0,13.0,0.0,1050803.1115484876,18.0,87418.28162205456,0
141687.67266562482,0.0,31.0,4.0,19.0,0.0,1274618.74006916,5.0,134439.11519517426,1
104621.74522672284,0.0,78.0,3.0,15.0,8.0,87353.78071525843,12.0,20284.056945906013,0
104405.01237833308,0.0,31.0,4.0,4.0,3.0,627608.333791604,13.0,63547.67386129623,1
105568.24626662728,0.0,20.0,0.0,6.0,3.0,478039.0847632898,20.0,235658.60035536627,0
113181.25830350515,0.0,24.0,3.0,11.0,0.0,1143536.9241712803,7.0,487923.2066577364,1
84692.31042180929,0.0,44.0,2.0,5.0,2.0,655974.9272234156,29.0,470235.53408863617,0
116023.0324900925,0.0,37.0,2.0,13.0,3.0,504238.47978146875,15.0,348685.412858625,1
144148.44626112914,0.0,35.0,0.0,7.0,7.0,236987.58734134174,1.0,179197.19861086714,0
141337.55333305107,0.0,31.0,3.0,18.0,6.0,277520.9041841574,21.0,167836.12698969786,1
21791.647601195727,83180.12749381643,20.0,1.0,14.0,4.0,636699.2695426444,4.0,22274.714827217267,0
149784.6143625662,0.0,66.0,0.0,11.0,0.0,452723.8479390367,23.0,93046.36565455105,1
24860.012433723943,53530.09501427234,43.0,3.0,3.0,2.0,729026.3789262674,21.0,411041.7085760972,0
135327.48495251732,0.0,64.0,1.0,6.0,7.0,227618.3827363817,7.0,118282.1055566125,1
47781.9344489879,67167.46056119367,67.0,3.0,7.0,8.0,135353.18592447188,9.0,6105.259831710952,0
31285.120098674524,24433.526020252146,33.0,4.0,3.0,3.0,780561.8332218544,23.0,212512.8106315195,1
111761.72177916141,0.0,64.0,2.0,18.0,0.0,1165077.910769279,13.0,401922.6809397261,0
41958.67421742197,34508.168195871636,51.0,4.0,17.0,0.0,756528.8397368446,23.0,344234.93683435844,1
119164.3626413676,0.0,50.0,1.0,3.0,6.0,333850.7910685297,15.0,464940.3115420962,0
38852.02662552455,62303.609926306875,75.0,1.0,14.0,6.0,385305.77742599486,19.0,150160.78738955618,1
130998.63555360826,0.0,57.0,1.0,1.0,3.0,643831.5620049909,27.0,128733.23904013734,0
21065.88827618963,26611.040533622774,41.0,0.0,13.0,0.0,1110073.0992245735,22.0,224617.14240539365,1
132764.99803423154,0.0,20.0,1.0,12.0,7.0,157829.33994554763,20.0,180317.49682590048,0
44531.214326668305,74727.7523444141,61.0,1.0,3.0,8.0,84240.65656010232,7.0,472612.36079019395,1
51090.68615983653,30249.940627551154,76.0,3.0,2.0,5.0,490586.9489785104,3.0,72363.62442128969,0
83634.63727469507,0.0,77.0,1.0,3.0,0.0,1328223.3185885316,6.0,195994.6634051305,1
20236.5343214688,72243.8023896617,29.0,0.0,6.0,6.0,259731.2071080069,6.0,57640.59136894417,0
68882.25354629541,16382.943108517908,69.0,0.0,10.0,0.0,1013881.6895014166,19.0,265970.3263039969,1
