feature_0,feature_1,label
0.3474596681158475,0.4541652683483981,1
0.9550641453735598,0.5189256786371652,0
0.19419420761346906,0.4131347717827648,1
0.60018442398144,0.22500159467716208,0
0.08353058855531703,0.9371230205317796,1
0.8167256870298913,0.6071806401301921,0
0.5584100265458799,0.7181865260891839,1
0.8256808210194495,0.7468338109353565,0
0.4580209630888029,0.5494185832998159,1
0.9229142906324854,0.617035210641125,0
0.2851749281325723,0.3559275512159842,1
0.26874938707673546,0.12976262256838134,0
0.009247994223699374,0.9277530793237041,1
0.9832027382901181,0.4486006620177172,0
0.1175459407560635,0.38165374664543217,1
0.6443971409505681,0.0603794820255964,0
0.009284450505927078,0.5320924091720286,1
0.29772294755562134,0.22701777179605787,0
0.1663246137196387,0.5526864711082139,1
0.9634699947451857,0.3049641829577222,0
0.0756106730650844,0.4608030422931906,1
0.6981163757068996,0.17633290746448915,0
0.3422263312509606,0.3755885624614592,1
0.721198112930903,0.480107807145184,0
0.5017731306999452,0.8115184706218832,1
0.5231559899920758,0.25052058641717856,0
0.30290480866983505,0.5772840145429821,1
0.42681951511054084,0.26810926491253906,0
0.2715502900064757,0.46185344216193713,1
0.8527361578939424,0.35020195195657644,0
0.06188916884289575,0.8213034776981041,1
0.7791109940193555,0.8051274852078378,0
0.5369988910428293,0.9788569810230561,1
0.6019436981131123,0.0633690045488483,0
0.28757538285757145,0.7689989227058563,1
0.9747744225104565,0.04928525907355852,0
0.2528538777482612,0.7578241076908905,1
0.5323360708973223,0.11495214963711486,0
0.37554935508454257,0.5681622441809498,1
0.84083024241225,0.4972313969773726,0
0.1439765340953817,0.8048229649897223,1
0.6651828444118888,0.1648055898475378,0
0.3175036991866854,0.5955850196361631,1
0.4884424667302759,0.13426702371782484,0
0.5749903272741144,0.7399374807828707,1
0.9682117713312417,0.2953073223358139,0
0.3656763331259183,0.3954107209186417,1
0.29257084694760094,0.24599060595658673,0
0.2580359567417546,0.47338572559429504,1
0.6104897350200319,0.5456289245734854,0
0.18420430651882713,0.23718963205167587,1
0.7547838931965645,0.5358829812761117,0
0.32592393982149914,0.7083602670365968,1
0.9082730864154143,0.4090215115928747,0
0.11492434998823198,0.7240725264090636,1
0.8168251414784377,0.5395366051096308,0
0.4638946746593172,0.6839796113664752,1
0.572450218156556,0.22477732839266462,0
0.5613987175911241,0.7132460130406766,1
0.5902799217288169,0.31144939554220064,0
0.27793535720895857,0.31840293461058755,1
0.8301965798350519,0.8429348593012821,0
0.4212733963164108,0.926265880140584,1
0.7236230943988581,0.2889067713573552,0
0.01923205935154848,0.569872151314809,1
0.8490286349356629,0.6328496569149624,0
0.1145881696756057,0.5402228047861908,1
0.9559123093102045,0.5850510104238695,0
0.38582796974253164,0.5315677222423986,1
0.9409503298781383,0.5756340728609814,0
0.06785581770377547,0.952215814760112,1
0.8012734198599218,0.05029106314738907,0
0.2569754591527016,0.26697589868858995,1
0.6238667252688536,0.43974531184284804,0
0.5301993630119022,0.9514108146164075,1
0.5846628638893966,0.3035488506537072,0
0.1311162289671456,0.2484254759736073,1
0.916050908274991,0.6687825429922609,0
0.005494817809162722,0.27624766746925433,1
0.9949019073529632,0.7456665838750144,0
0.07807485417830429,0.32321520119473024,1
0.6963236850805055,0.36632437083075464,0
0.5428064687528136,0.7140537850738863,1
0.28351378229303437,0.2630787802965846,0
0.5723170159586255,0.8948697402009823,1
0.4543342421615151,0.44732288725572533,0
0.6873517954472738,0.8010587110273939,1
0.5344320281653596,0.015676116049913924,0
0.3266352296260078,0.8216719344295681,1
0.6714275461256203,0.42240749476866457,0
0.5802481665713005,0.8974333267292596,1
0.9107252348428405,0.503527819782402,0
0.0909693392955635,0.9809794008003951,1
0.7105053286301986,0.5051134386177387,0
0.24394081886689145,0.7221507657001041,1
0.9904533093614852,0.8453735371072039,0
0.5015914709407675,0.879417462024168,1
0.5005374588031359,0.23454990206703086,0
0.19026050892333246,0.9905391939211878,1
0.7328151240366955,0.09824991345203671,0
0.16548322833961315,0.6254176103511686,1
0.8382270444539296,0.9354927638714214,0
0.2593738185269995,0.42746140569325586,1
0.48110196401581173,0.2515227381686128,0
0.3242728755420111,0.9246228121426286,1
0.44986153390757877,0.22712881689932363,0
0.3805828679202846,0.4785758584818498,1
0.9961004403012381,0.23220975516359232,0
0.262891177010511,0.3611134366437103,1
0.9444741644379346,0.7283789963268682,0
0.3618012391691393,0.38163932039592585,1
0.8113794039634867,0.8156175864366617,0
0.28783376214007295,0.49497161941135703,1
0.7385922212429411,0.5265842599978379,0
0.568419042866216,0.6091612643556431,1
0.2047813619358524,0.053662906291589096,0
0.030288410155906775,0.40694640027158935,1
0.24783864699076974,0.19288070275794833,0
0.810290763069436,0.9504860360377839,1
0.9338463614733145,0.773853891491353,0
0.48490527519903726,0.6831918502525338,1
0.7190770235550296,0.5595705341197842,0
0.09127072085677812,0.6004710432403803,1
0.867580851341647,0.3130988817359902,0
0.4265713997011944,0.8762619382503131,1
0.8776183773849765,0.6238679005772775,0
0.3779764739828766,0.9787965377421489,1
0.966737743843486,0.5347081744165934,0
0.09884595187690437,0.402908444731893,1
0.6946109034163818,0.043270676442196176,0
0.37743018521539384,0.6702389414436098,1
0.7023391426917073,0.7243309792357789,0
0.6621742342864505,0.8513234378820872,1
0.7581834698938779,0.6338251131552236,0
0.5316058181086445,0.6493727306293858,1
0.28355771510260386,0.2861476039966042,0
0.19085000416415399,0.9019236326293176,1
0.46163936131883676,0.36725141256017046,0
0.2223734692328101,0.5535419594668016,1
0.6621836528441697,0.5809958186732397,0
0.46509178414375885,0.8339346694541027,1
0.6832706964459297,0.518337787453434,0
0.6154234059633834,0.878594237524952,1
0.8838254464445581,0.8534493333489572,0
0.7571297778090657,0.9863290630015888,1
0.4707321549552316,0.014665820972070809,0
0.3150245771146568,0.5006770213261564,1
0.9442598201028373,0.1397301515397661,0
0.08020666233007856,0.5076354697177541,1
0.40051046358150544,0.41091573429808903,0
0.1548694156544791,0.7838366908422123,1
0.7925551673304461,0.7733322203698869,0
0.46109400030335734,0.9651163249194699,1
0.558730990806489,0.3306170713112795,0
0.4549042727134398,0.8719683961501463,1
0.9958300034113987,0.8172485840405118,0
0.49863935274004045,0.5912202854073818,1
0.8464261639788647,0.0581764023767114,0
0.44750343997820197,0.6607985603015407,1
0.5395019250274483,0.15851485058039905,0
0.07687299375237977,0.6893006911552638,1
0.795252812224187,0.3897864227871187,0
0.30420067584686916,0.541045599554965,1
0.73832475679861,0.2593415079870255,0
0.01077776350569315,0.9970463442051004,1
0.3125627484571776,0.20841401420210837,0
0.1992281464241792,0.6566050997098815,1
0.7850663791171616,0.41539495750952704,0
0.3888506288432074,0.5800802641821708,1
0.28834863387833454,0.29136152862599196,0
0.5700468780927677,0.7457637340963282,1
0.7759584418813597,0.07614516220153023,0
0.6650816241420333,0.738402441015417,1
0.9828033489679264,0.4994614891065746,0
0.07319729852497836,0.15411716937731978,1
0.5929463194364691,0.6124252490967343,0
0.45311076628522495,0.8035452949126581,1
0.758365495956166,0.16648113180479807,0
0.46492216869766234,0.6090793160357167,1
0.7567656059114031,0.07899624779631742,0
0.11680700716264036,0.4325966430678647,1
0.8360175827727111,0.6461810255983272,0
0.16090979579308917,0.9044850262008999,1
0.3091918277779059,0.12474018780936369,0
0.4343451101984821,0.926802475830331,1
0.9042874658222364,0.4493691779610771,0
0.19840674774889933,0.603038139426371,1
0.2916492615163876,0.22213992176121322,0
0.1557625765734173,0.2805899772848325,1
0.27363831030002284,0.2107106425777696,0
0.3575196074409279,0.8818267622722838,1
0.63250897428825,0.5146255360086313,0
0.6490695977908352,0.8560349969338062,1
0.7536800891297916,0.6902112815189781,0
0.10409193213346701,0.3056953793966788,1
0.857978579001121,0.4533040523767575,0
0.18630351666635603,0.9798641184223712,1
0.36771261595328586,0.2975853747511801,0
0.32741140405268243,0.7034304233584269,1
0.551569960761176,0.12301675917649424,0
0.5927595785429434,0.7932593060544021,1
0.7014763244005944,0.42785917998068734,0
0.017747959061762075,0.657519895380428,1
0.9999489702149168,0.2698888205643851,0
0.1649889392381687,0.45768477592962375,1
0.9185266283960603,0.2814161142143904,0
0.10784968126068728,0.3885892096203356,1
0.8170569837942127,0.930941311255106,0
0.06958710851901795,0.36547352532599353,1
0.7907728499829019,0.19404254918460295,0
0.33160214566713064,0.3430669324230867,1
0.5784515481629375,0.39711199099606664,0
0.26646127617938287,0.9095826774815607,1
0.9695823723122513,0.942435620587473,0
0.1235937534812156,0.5760767658404541,1
0.9702129436362472,0.7174857253616094,0
0.37273675143760665,0.9357995794399642,1
0.7903403526216722,0.6484683580489194,0
0.10620186761913764,0.9115463022293834,1
0.4740025854219123,0.42848215448923443,0
0.2477964557251887,0.742271569229792,1
0.13388777438627453,0.025210168791350074,0
0.7687722230537536,0.9668005974515538,1
0.9215475478121653,0.007810215405743226,0
0.25663261663902925,0.5646472143098588,1
0.8518938450883227,0.6596954981260428,0
0.6602909185597778,0.7595363091461329,1
0.5678206546639691,0.13950519378682968,0
0.6644912264494156,0.9589616184964967,1
0.4851596313193155,0.09823818465324785,0
0.6645010506676454,0.8676871753434979,1
0.8757651744100993,0.1170530991510319,0
0.2807065905741337,0.47147971671727995,1
0.541633010854823,0.024945629811443437,0
0.025737775583115297,0.7743529494802057,1
0.5461327493471125,0.3236137095467213,0
0.6296183027065931,0.7785842640282813,1
0.8164127137140637,0.16607708859341797,0
0.05862905888377212,0.2001706815505686,1
0.31515150344547804,0.07017356786490447,0
0.3000318716171253,0.9561498341240191,1
0.6975177338688435,0.6341128049224443,0
0.08568587472942246,0.8096423277988296,1
0.19753989376610714,0.059846315550850626,0
0.3307249654946358,0.8334788758433764,1
0.47821563984577564,0.44597266060036067,0
0.3921798826190154,0.7335704476706063,1
0.7738629651893243,0.4056338946232637,0
0.7362608014758756,0.8385085908076249,1
0.7835077656425353,0.6102130583369875,0
0.4113373831496644,0.7475763636496067,1
0.45432872638864563,0.25287988720157717,0
0.38213574020259033,0.42450980790036974,1
0.7991832081050435,0.19996658590792427,0
0.2479272282536652,0.341934148164293,1
0.923341084521733,0.4930168542378287,0
0.27484439421426143,0.7890142462211079,1
0.39952044663635167,0.07679747022711503,0
0.47722248071760787,0.5704366902119271,1
0.9689448200326233,0.16174119463151948,0
0.59559504031795,0.8252821895545517,1
0.9175394862588203,0.7577342701180048,0
0.20237230493598024,0.3345443786657215,1
0.7473574586765804,0.8313036590972589,0
0.1945745242572069,0.8820359225258269,1
0.858856909563651,0.6053904805020363,0
0.17763229007560877,0.41295045442400635,1
0.6464559113657224,0.14131404979592044,0
0.09306714007783212,0.191173764997013,1
0.8382864750148153,0.8938676520674573,0
0.5585830285872317,0.8091995921508134,1
0.5956690044386951,0.17408251105366568,0
0.17307226036346834,0.46242639029914556,1
0.43326482350049333,0.243712226106518,0
0.018173019276237823,0.35259611513765576,1
0.7198520277711921,0.7673608619709871,0
0.6018679759527085,0.8658052565674659,1
0.795336225388004,0.6522569349771614,0
0.013688410984091681,0.20991999008691997,1
0.5796903097452348,0.27459469982028606,0
0.36772668506784956,0.7627336288125462,1
0.8966942501708143,0.27756935052966913,0
0.3748405367135256,0.7290155103364921,1
0.9586012891469076,0.5927912915489684,0
0.013836251172974823,0.9674940497015918,1
0.7473817815582686,0.15570077014486672,0
0.009247106979528796,0.7524914090061574,1
0.9843017276705566,0.4169672019956985,0
0.3162919638346049,0.7306790666385901,1
0.8640576917926507,0.5905726936267424,0
0.02786372412310567,0.9438645773285519,1
0.7354093600258587,0.7378812839173013,0
0.09990807373006061,0.363660441104416,1
0.382989702367717,0.38956684847219225,0
0.5670718548946909,0.7063512805336583,1
0.4421293206493173,0.0019621445973821983,0
0.0979187987907415,0.5012363117860135,1
0.618640753927305,0.20882662478373437,0
0.5592094014310386,0.6819531314673225,1
0.9641009397724625,0.4512519614498419,0
0.1895738658444951,0.4837735463096444,1
0.8865051551042046,0.6356772638808419,0
0.3226629649849716,0.6913108812107946,1
0.8811676940681722,0.8965112620633212,0
0.62663675174255,0.9923469623196748,1
0.3664099003028253,0.09538035199349248,0
0.31633539290556756,0.4899233666388467,1
0.9866223213334914,0.29612672735239554,0
0.17483656324410912,0.9360590205048064,1
0.731450249159012,0.2688782303903485,0
0.30547298012438673,0.8726019267536065,1
0.7284654948930182,0.336350655296926,0
0.37292509626159465,0.5425058428622357,1
0.6492693259871776,0.5544287273924114,0
0.3541393651221608,0.5460138896526734,1
0.8106963460014557,0.7142399748518815,0
0.4713172007107326,0.860143500304649,1
0.94168310582509,0.2621785212940809,0
0.5387518584436566,0.8113770403016125,1
0.49763315709084066,0.27879141669105545,0
0.30527816042104927,0.8603830798416068,1
0.7465108599826601,0.023128386675719925,0
0.3114649593908826,0.47445327221813327,1
0.38462981600553936,0.28852500286289273,0
0.1256644453137924,0.5440711336888929,1
0.9549880481625318,0.3715344084564789,0
0.5158542979015847,0.6849379367067089,1
0.7230306933325961,0.3803149371124904,0
0.18297559358395976,0.315904642828328,1
0.2877976092729607,0.18710434243329277,0
0.2254151537382285,0.321438589165044,1
0.7558082877570287,0.2256774524328019,0
0.02510953817714312,0.8344984319735175,1
0.9204871188372717,0.2626142180446358,0
0.46518955047155564,0.49377406341346375,1
0.9236518593869899,0.2587506748785492,0
0.24375179333158525,0.817352116565939,1
0.4271068084560682,0.013781904624582508,0
0.13253097749036336,0.8514226765922394,1
0.938075781711365,0.7733985390852888,0
0.23191404341416944,0.3776908204064149,1
0.646438892397248,0.1860927313091021,0
0.19970392819903238,0.3680839022202911,1
0.6329171122765795,0.4766437775428183,0
0.04622640047085602,0.6582079130268984,1
0.236564211113225,0.2137071880691377,0
0.48637379410523596,0.992177506697882,1
0.9234419334879927,0.012210519663421904,0
