feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
0.6720478073539145,0.24536720985284477,0.42053946668009845,0.5573687913239169,0.8605511738287938,0.7270442627113283,0.27032790523871464,0.1314827992911276,0.05537432042119794,0.3015986344809425,0
0.18115096173690304,0.7885455123065187,0.0568480764332403,0.6969972417249873,0.7786953959411034,0.7774075618487531,0.25942256434535493,0.37381313793256143,0.587599635196389,0.272821902424467,0
0.518835148831526,0.3068100995451961,0.5775429488313755,0.9594333408334251,0.6455702444560039,0.03536243575549092,0.43040243950806123,0.5100168523182502,0.536177494703452,0.6813925106038379,1
0.5438059500773263,0.4569114216457658,0.8820414102298896,0.45860396176858587,0.7241676366115433,0.399025321703102,0.9040443929009577,0.6900250201912274,0.6996220542505167,0.3277204015571189,1
0.45813882726004285,0.5909841653236849,0.8577226441935546,0.45722345335385706,0.9518744768327362,0.5757511620448724,0.820767120701315,0.9088437184127384,0.8155238187685688,0.15941446344895593,1
0.03330462654669619,0.9589827218634736,0.3553688484719296,0.3567068904025429,0.01632850268370789,0.18523232523618394,0.4012595008036087,0.9292914173027139,0.09961493022127133,0.9453015334790795,0
0.015606064446828216,0.42879572249823783,0.0680740739747202,0.2519409882460929,0.22116091534608384,0.2531911937228519,0.13105523121525775,0.01203622289765427,0.11548429713874808,0.6184802595127479,0
0.9894097772844315,0.0653042071517802,0.7832344383138131,0.2883984973314939,0.241418620076574,0.662504571532676,0.24606318499096447,0.6658591175591877,0.5173085172022888,0.4240889884358493,0
0.9249669119531921,0.046007310887296926,0.2326269928297655,0.34851936949256324,0.8149664793702474,0.9854914276432976,0.9689717046703518,0.9049483455499269,0.2965562650640299,0.9920112434144741,1
0.7307090991274762,0.8817202123338397,0.2724368954659625,0.37905689607742854,0.3742961833209161,0.7487882575401331,0.23780724253903884,0.171853099047643,0.4492916486877381,0.3044684073773195,0
0.9402096893547673,0.7507648618863519,0.6995750602247514,0.9679655666042271,0.9944007896476794,0.45182168266975964,0.07086977818420837,0.29279403144051885,0.15235470568773046,0.4174863747960118,1
0.2748235698675966,0.5922304187618368,0.8967611582244098,0.4067333458357483,0.5520782766919708,0.2716527676061459,0.455444149450027,0.40171353537959864,0.24841346508297102,0.5058663838253084,0
0.8623185468359024,0.04869029597552854,0.25364252425682277,0.4461355126592019,0.10462788874247408,0.3484759890334971,0.7400975256176825,0.6805144811428259,0.6223844285660048,0.7105284027223456,0
0.03023525800598259,0.7103368289742134,0.007884103508440377,0.3726790698209955,0.5305372145627818,0.922111461767193,0.08949454503290011,0.4059423219682837,0.024313199710157773,0.3426109843415903,0
0.6719571405958223,0.9488610207205074,0.0027032138935026984,0.647196653894036,0.6003922370976396,0.5887396099702882,0.9627703198402424,0.016871673370039697,0.6964824307014501,0.8136786497018634,1
0.6939564109345475,0.09088573203240946,0.22775950153786095,0.41030156269012563,0.6232946730201306,0.8869607812174175,0.6188261682413765,0.13346147093493443,0.9805801327872824,0.8717857347554929,1
0.9197828107781584,0.03603381742856948,0.17477200416093996,0.38913467710118577,0.9521426972954208,0.3000289194759296,0.16046764388760104,0.8863046660865599,0.4463944154832029,0.9078755943543261,0
0.039615522579517726,0.05994429824957326,0.06107853706678734,0.9077329574850395,0.739883917829101,0.8980623572137351,0.6725823112965214,0.5289399290308832,0.30444636434737826,0.9979622513286734,0
0.6803486660150015,0.06320761833863064,0.607249374011541,0.4776465028764161,0.2839999767621011,0.238413280924058,0.5145127432987567,0.36792758053704133,0.45651989126265535,0.3374773817642399,0
0.39725674716804205,0.9992779939221711,0.3518929961930426,0.7214066679599525,0.6375826945307929,0.8130538632474607,0.97622566345382,0.8897936564455402,0.7645619743577086,0.6982484778182906,1
0.7730835540548716,0.958740923056593,0.11732048038481102,0.10700414019379156,0.5896947230135507,0.745398073947293,0.8481503803469849,0.9358320802167885,0.983426242260642,0.3998016922245259,1
0.4977769078253418,0.5810819296720631,0.2415570400399184,0.16902540612916128,0.8595808364196215,0.058534922235558784,0.4706209039180729,0.11583400130088528,0.45705876133136736,0.9799623263423093,0
0.6713834786701531,0.34471812737550767,0.7137668684100164,0.6391868992253925,0.3991611452547731,0.43176012765431926,0.6145276998103207,0.07004219014464463,0.8224067383556903,0.6534211611136369,1
0.02995032490474936,0.7372542425964773,0.1097844580625007,0.6063081330450851,0.7032174964672158,0.6347863229336947,0.959142251977975,0.10329815508513862,0.8671671591051991,0.029190234848913255,0
0.5181498137911743,0.8427768626848423,0.37321595574479416,0.22286381801498023,0.08053200347184408,0.08531092311870336,0.22139644629277222,0.10001406092155518,0.26503969836448205,0.06614946211695472,0
0.15336887785934572,0.19959614212011434,0.43298420628118073,0.5282340891785358,0.3494402920485349,0.7814796002346613,0.7510216488563984,0.9272118073731179,0.02895254902696054,0.8956912912102034,0
0.5010631728347521,0.37638915519435123,0.3649118360212381,0.26090449938105975,0.4959702953734696,0.6817399450693612,0.2773402713052435,0.52437981107722,0.11738029417055718,0.1598452868541913,0
0.8818965030968323,0.7196201578422882,0.9663899714378934,0.5076355472407649,0.3004036831584872,0.5495005727952714,0.9308187172979732,0.5207614372418605,0.26720703186231864,0.8773987891741196,1
0.44458728781130075,0.3361022663998874,0.8806781230470796,0.9450267769403914,0.9918903291546294,0.37674126696098675,0.9661474456271714,0.7918795696309013,0.6756891476442668,0.24488947942009942,1
0.7781715954502542,0.8442349615530241,0.1390727011486128,0.4269043602110737,0.8428548878354571,0.8180333057558384,0.1024137584524164,0.156383348867963,0.3041986915994078,0.07535906908334034,0
0.9758838684185334,0.9325612038573404,0.3917969385646658,0.24217859412608544,0.2503982128535728,0.48339353520239203,0.03999280190071697,0.639705106075127,0.4083029083397448,0.3774065725888873,1
0.35742465159471304,0.6216654364532578,0.2885699576516956,0.8743999170748423,0.11242731721231125,0.21243436129404103,0.18303329207992114,0.40302600240428865,0.7452329600321291,0.5269074490521803,0
0.2153982043432382,0.8583376386342625,0.8028933715613342,0.15914623694224284,0.6057119572702788,0.11566187190501331,0.7278881583695115,0.6374622773722066,0.8119385616910193,0.47938454938918806,1
0.10721074542854603,0.8173391114616214,0.47314297846564424,0.8822836719191074,0.733289134316726,0.4097262056307436,0.37351101415568366,0.5156383466512517,0.8890599531897286,0.7372785797141679,0
0.1403160179234194,0.3589952783396321,0.9371170419405177,0.9233053075587083,0.2828368521760829,0.33963104416619916,0.6002128681312939,0.96319729526038,0.14780133406539042,0.2569166436866691,1
0.31654255989247604,0.44687696394619913,0.43307744910126844,0.3573468796779544,0.9149707703156186,0.7317441854328928,0.7275469913315297,0.2899134495919554,0.5777094243168404,0.779179433301834,1
0.4413214701804108,0.48641044888866547,0.4483691788979973,0.5678460014775075,0.6211692473670547,0.4981795657629434,0.8667885432590956,0.6277347561952844,0.40142794930551995,0.41669175690871096,1
0.12012018216347597,0.33447374149611486,0.17537206951524387,0.11589846882587973,0.8998667430000302,0.05687725914535546,0.9804856634690068,0.09645086069738418,0.8634706491935857,0.5665061069891627,0
0.4849656451580705,0.9011621706491616,0.5546450586202596,0.8268616030486949,0.7255735341014894,0.03855724605899835,0.7731100525054192,0.21687025009104066,0.9031496468515715,0.042924190608832014,1
0.3302670356968992,0.813880141920636,0.14038395779934687,0.2273624490775018,0.06885196449337394,0.7057100439896077,0.3952332435363368,0.310839977143316,0.7186263903411519,0.33597754234025523,0
0.17979529083354162,0.34550565635633446,0.4800608878207556,0.5221758690021191,0.853606042296272,0.8894479088158666,0.22010386078090638,0.6228940321857525,0.11149605729871559,0.4589698601820683,0
0.7348137746305611,0.17649938888906014,0.9391609090873704,0.5063122240233886,0.9998085781169653,0.19725947430073765,0.5349081983832014,0.2902480425599284,0.30417355738924656,0.5910653808339902,1
0.8738321783347182,0.8339816438766318,0.21383534680158656,0.7712254629659102,0.012171156943258765,0.3228295375480875,0.22956744469194978,0.5068629584873134,0.7368531616807855,0.09767636744772412,1
0.47582619585722274,0.7087703909410487,0.0439754320240906,0.8795214830237301,0.5200814166356731,0.03066104832571792,0.2244136119208402,0.953675696427313,0.5823197330520553,0.10747256776880454,1
0.5886390002919866,0.7532401195921768,0.23583422410563548,0.6204999002799877,0.6396222429637416,0.948540301128841,0.7782761672964438,0.848345269790006,0.49041990843627514,0.18534858697938283,1
0.7193890620039736,0.3499928436301689,0.25438240111762433,0.2653033245370474,0.12729402542007473,0.5258089530767229,0.1418172757014775,0.3167306665534563,0.6267064759591049,0.7275436095907498,1
0.2656325475414473,0.01350870662671888,0.4837528647017362,0.25611379502001796,0.8237176720231694,0.23277267218111208,0.3106292182913063,0.7912274310191123,0.71514325202536,0.5580512366572625,0
0.05107548016925678,0.9655166391374733,0.8590026396580586,0.15202722720956952,0.0006642185902044906,0.9416677953897564,0.2783252983201143,0.1858976028554975,0.6915081078315353,0.1089037388413262,0
0.14095747652369373,0.9673378020369822,0.8611230080657867,0.6176569825692433,0.042906190402558164,0.7008556494477377,0.9132843408854808,0.524577067478626,0.3542248218272628,0.12027734497946962,1
0.6150580206350962,0.5524390589916331,0.2959498335889278,0.9292916715697834,0.265905627336791,0.8281466132166949,0.985108679337132,0.7833966455148058,0.5189899203864318,0.06607426385167192,1
0.44137414333248615,0.26279995632448905,0.5220624206822644,0.03516005971619418,0.9062314197872842,0.8163643055198561,0.5525813325105046,0.8518085827572431,0.9623950738108005,0.11052229405266056,1
0.0020646355744217137,0.19891133466685962,0.95612315955996,0.3304405726028439,0.6383901057769485,0.2808594946322427,0.9478218871115895,0.7285587299494868,0.3296511575814126,0.7917614211803709,0
0.2766497302091896,0.5063429193238042,0.3498976805038789,0.706410577667011,0.024577024306966067,0.6339869213059075,0.23057128969382001,0.2687090287568493,0.8002556035835235,0.9555683939804208,0
0.42600238766956056,0.8927071642489816,0.10357846344837218,0.01809635820147515,0.5905853790479337,0.43553154053093346,0.7986892488839027,0.9234555382041066,0.2991536445438161,0.3884041171691053,0
0.9446257184221241,0.1355484331085064,0.720265852504758,0.9253950252924407,0.6646655865344386,0.42305444016612115,0.198990939925484,0.36747532225192725,0.7068718094201221,0.6495342241752968,1
0.3798939037860174,0.5604505887097803,0.668218229542771,0.2867166830403943,0.019462467309300346,0.3992223836579093,0.3085279595544005,0.9421847190180479,0.8882650405440435,0.8603106783434196,1
0.04117979132812166,0.8164210312143557,0.8075638041598735,0.051007308828755815,0.6271607114618583,0.5024530743128972,0.16981950317171468,0.14837893767737564,0.7732591260670232,0.5676927488368441,0
0.458212259758612,0.7574065558217259,0.20362093207723198,0.5663116055543299,0.1858167482259957,0.1047361066812933,0.11655861242959853,0.3576390348482188,0.004654836837183485,0.4248539212016895,0
0.9650949732179694,0.151230224974085,0.8054624374049966,0.5861079417411448,0.5692869199842944,0.5120807159237846,0.9717630761139511,0.3638447750916378,0.7879157509538762,0.5552941074669596,1
0.6937470232392138,0.9163403298365742,0.25937738414152023,0.7581937163538238,0.4598752073945209,0.5736097469668154,0.955046681006283,0.9792863199891774,0.8615909639255636,0.35909708773029625,1
0.7861884994650608,0.7480227993432699,0.7935673680483519,0.30065115869676684,0.800798599067631,0.5488463284661673,0.4733262004491432,0.6751259138207569,0.021358682938348306,0.10231681588759423,1
0.3203262865108316,0.9468071709445222,0.8451540869957204,0.3827642192427715,0.02476905803924867,0.8310311139953782,0.6605361771445402,0.15236448365130972,0.9960712710101872,0.10023343742412305,1
0.6211403254603832,0.09781016147905275,0.8843603632419503,0.7691555249885911,0.711870450893322,0.05373354735373537,0.396222744661744,0.16743581945953923,0.821903908407869,0.7005286228178628,1
0.01425151515029588,0.3421038752037887,0.8234717190675371,0.866134706324731,0.9608125288226779,0.0651214685488184,0.044571110987664087,0.9132835963670337,0.3050466983628616,0.5579874006096327,1
0.23752313798634972,0.2713061012584662,0.25805921253840725,0.5323203282585608,0.7031890160156643,0.9492799000431421,0.6940873750829799,0.7811928439623906,0.16892611586456563,0.3740626250073257,0
0.5775900900433487,0.07527727983273447,0.0782460996904688,0.3712869442824993,0.7665910506061583,0.6886834264786805,0.7079823546511866,0.7672100660540969,0.2871527128863294,0.548256281942088,0
0.5802378708634601,0.7748797793474019,0.9440324664280993,0.03669141786941299,0.14740010251322067,0.7562872315011158,0.08379135291008455,0.516123700741093,0.21986077664160697,0.2742957038427515,0
0.6455442945794939,0.3448565866227481,0.10110749056349133,0.31837893666617656,0.1681421180228203,0.5561331794504739,0.31802863096038647,0.9580671779934349,0.9657342779802807,0.6201258805682415,0
0.20126676576086544,0.48714812691737464,0.9903685221395796,0.9121509530115888,0.11834943401946907,0.02519028929050615,0.8986376684082662,0.5371701279487074,0.20018988820845618,0.6736532695846353,1
0.1932362924745561,0.685467145913117,0.049499744261067735,0.10185461524821648,0.13417363807828764,0.316541120958134,0.2987503108519409,0.2550637853166394,0.7505366534324163,0.9980227877581006,0
0.49340696228917813,0.6570436769164232,0.4610502191524082,0.9351605120778256,0.8847648222993799,0.7019775951661972,0.48968491236454914,0.13168728181445688,0.3970136667776334,0.7044015394011737,1
0.8356460375834757,0.48345899817102334,0.88118825140944,0.9164190107011054,0.2715510954247814,0.6075453597907943,0.5265840288204692,0.5379457791519024,0.937663093964562,0.305188702693029,1
0.31983388938315427,0.19645099182095394,0.6715276967657582,0.8429732964010842,0.01625278867736968,0.6428033753085121,0.44287302462221245,0.8980877551269836,0.32147293085420525,0.47418481226362175,0
0.03804468153505791,0.9565441046882424,0.6671688207038236,0.9642004194547815,0.5314942783313078,0.8020685238956139,0.37441398387974,0.3538190325726409,0.3782678171051327,0.6578621337264282,1
0.04236404709144326,0.22774099334728648,0.44679332036908115,0.8369903652886838,0.2218240305099961,0.49394525566220127,0.9296187394467544,0.6672147067866749,0.7980790197559975,0.5509939701854862,0
0.7719308674089599,0.41308612590388627,0.7100583050156887,0.789869503109125,0.3172601972499828,0.9792702400358185,0.6496564952358356,0.8809980607861312,0.5559376888086067,0.7416031071523237,1
0.1050946942489992,0.9825738886809128,0.8754513240932963,0.07382628156424853,0.49096638554047445,0.7175595002125259,0.7381515456910565,0.9064941252379208,0.7998654355823109,0.3109303803440895,1
0.8625592497840949,0.586277321520618,0.3486651977183677,0.8488330256044101,0.8048784485542388,0.9983548770992695,0.8473076883337348,0.4144565348056797,0.12749888176998847,0.8406409082004779,1
0.04245448872552249,0.5144803410895479,0.5468681788063412,0.3401007461241111,0.06859683475388434,0.228907599724394,0.35798393686119634,0.4351419865163296,0.5909267255335692,0.7223915186982364,0
0.6283138303739122,0.7697890206778347,0.7689194362148217,0.8565674676693013,0.7203192659868836,0.9790109190008228,0.8988252193018174,0.5867171662232342,0.5881576704911717,0.034267040352229494,1
0.09875988679055503,0.7486060058295778,0.4526535292056957,0.7137177590011357,0.9154076488518006,0.1465837361510567,0.9191710007237996,0.4116264595084367,0.30526700989728905,0.9430622606027791,1
0.6844985465240676,0.41733314206259575,0.38306635956376955,0.39312241522341707,0.5897118179929232,0.8815672700724956,0.9290661572687678,0.05352962020731811,0.1816223946456883,0.11222431582828851,0
0.9890884372297908,0.6628564785571198,0.845364518667763,0.7780388469246989,0.30753203921871197,0.875692270234923,0.042763137947798846,0.00036734375145786036,0.2737326293884642,0.4620975296274499,1
0.5199849899533098,0.45180701808448065,0.7998299308884707,0.9605223981193308,0.79895316400818,0.07799281787582457,0.8049355721591271,0.06659633223555117,0.23597038524157,0.1530968968357228,1
0.7631402302547929,0.8701821785071485,0.5620661107547191,0.4562225019615531,0.5961844467792436,0.42880977016034294,0.5551938823233694,0.4169339521288016,0.40046971029413403,0.6953464681395298,1
0.9260265066284805,0.8180772251738613,0.6143462999796309,0.22149017880295774,0.04425197131526959,0.43125784684189816,0.6726271392574619,0.8284804905178516,0.8526890057422694,0.032775901293363385,1
0.9829264779958555,0.14405854109084226,0.8996517033276689,0.11646325416191616,0.1631817055141207,0.6962192002506188,0.10956969204168931,0.5658450954187109,0.4202335364726536,0.7284739655410148,0
0.41595331462977947,0.23125495297968846,0.3078740979600233,0.9454309703916057,0.29418087987135155,0.35390411017978574,0.0037097737500186856,0.8450776272778745,0.15484070340157663,0.20414427551372605,0
0.11556131360031396,0.21727897233783133,0.7428982920807213,0.19600075428073904,0.286329546873449,0.16674158011136264,0.1726966861550493,0.4815533546282057,0.10968306211295853,0.3216976184636222,0
0.8184221621817872,0.08044851553740051,0.6012277576745202,0.8345863819712365,0.23797254293463532,0.7619265114495991,0.8907643464500933,0.8061241514404441,0.10730103151550452,0.009059999522384898,1
0.1544254246546003,0.3126898434860351,0.884324226389135,0.9585323442450648,0.20751273406736848,0.7884683870244413,0.2733487365398707,0.8871315434314075,0.16554561279625546,0.6659599186940569,1
0.6218823913943651,0.528741511699448,0.469384355145153,0.7594502514576428,0.17820095493926813,0.17117204815515852,0.4318426506497062,0.320747916044946,0.0741245179130241,0.8444704924187344,0
0.3685989199435754,0.21927938520306756,0.7890378914618652,0.144240102021566,0.840016697735278,0.6615776482298339,0.05902324526911473,0.8109817316001534,0.6277557161629794,0.9049823195783415,1
0.9682043910905087,0.22619630084200637,0.015738239670462506,0.3258548420037962,0.5025093969698047,0.028362934230075076,0.5592483000339074,0.8742827749512302,0.7047321944166701,0.6229683229783043,0
0.6062619062265414,0.9890880753568537,0.818101050024029,0.34060464388435197,0.15204702504442202,0.7840586144671541,0.7439378206317415,0.9670467919793231,0.8748423619393388,0.5556626252724074,1
0.8443270139828222,0.3154651571670559,0.599581346373995,0.4301808576390541,0.9090927570285632,0.18736090142632278,0.6977284017849593,0.9703753278372166,0.17527551956309018,0.2019664284242032,1
0.11207188087491515,0.3214219252756647,0.2847797050309543,0.44462536010242004,0.9301263622436969,0.1812676621478424,0.4013882466247205,0.6155972191096447,0.9465570860740017,0.13314819153576818,0
0.4541652683483981,0.8652114629106292,0.9550641453735598,0.5189256786371652,0.8700997902944219,0.6081715856767794,0.34908734198767544,0.19419420761346906,0.4131347717827648,0.5228242829238477,1
0.10483420725325088,0.08353058855531703,0.9371230205317796,0.11802031124187917,0.14090976416206002,0.862666057932753,0.254288130277344,0.6659514107544161,0.8167256870298913,0.6071806401301921,0
0.02632133528409153,0.7188789152714244,0.8256808210194495,0.7468338109353565,0.5123491456555981,0.4580209630888029,0.5494185832998159,0.704643698826602,0.9229142906324854,0.617035210641125,1
0.3559275512159842,0.3147327720004758,0.5786099801171002,0.683601500353557,0.26874938707673546,0.12976262256838134,0.0588087209344621,0.5757528450305522,0.1861301663330024,0.009247994223699374,0
0.04248960823815817,0.1175459407560635,0.38165374664543217,0.885522637448877,0.14803867927776204,0.8239900940026955,0.014976260219019433,0.457388698785811,0.6443971409505681,0.0603794820255964,0
0.006203414709366029,0.009284450505927078,0.5320924091720286,0.9427794095611935,0.6442986274656124,0.7142998462937437,0.4938654869205371,0.5818889426345698,0.12636752533060347,0.8768206204006308,0
0.7808851846280236,0.1663246137196387,0.5526864711082139,0.41376820806727677,0.1514860078061928,0.16207298502996548,0.9634699947451857,0.3049641829577222,0.9414392916839432,0.0756106730650844,0
0.6981163757068996,0.17633290746448915,0.9417421432655166,0.7210434084324896,0.29797026415692995,0.7092337639507906,0.731930277681536,0.3422263312509606,0.3755885624614592,0.3591065076533001,1
0.4144388731896942,0.7912815522324937,0.721198112930903,0.480107807145184,0.6438640367225967,0.5017731306999452,0.8115184706218832,0.476083985968232,0.5231559899920758,0.25052058641717856,1
0.42681951511054084,0.26810926491253906,0.13159685036669,0.039210539213897055,0.025231827287816144,0.2715502900064757,0.46185344216193713,0.726243281306127,0.47487170071400897,0.9040508194352818,1
0.2679886825044201,0.06188916884289575,0.8213034776981041,0.37966644320667897,0.5715501954169343,0.9835554181712204,0.0015945706042945762,0.14545014069886597,0.7791109940193555,0.8051274852078378,0
0.40985744990733874,0.722500087509922,0.2387388407706993,0.9438275890731485,0.6867833676432891,0.28757538285757145,0.7689989227058563,0.0831647718081091,0.9747744225104565,0.04928525907355852,1
0.5323360708973223,0.11495214963711486,0.3936297458372753,0.37554935508454257,0.5681622441809498,0.6679770724602178,0.84083024241225,0.4972313969773726,0.3920217173051701,0.1439765340953817,0
0.02719779440792025,0.3175036991866854,0.5955850196361631,0.4866060912814587,0.6925546268631271,0.8196898055745352,0.4884424667302759,0.13426702371782484,0.8506279997989659,0.5749903272741144,0
0.3954107209186417,0.23059463665872149,0.3440101756508539,0.9482967516582631,0.29257084694760094,0.24599060595658673,0.583137978473822,0.2580359567417546,0.47338572559429504,0.834176256556237,0
0.7399462420484398,0.9669559479667332,0.414438025228521,0.3553798150610512,0.04386242976638255,0.18420430651882713,0.23718963205167587,0.1835044670713385,0.7547838931965645,0.5358829812761117,0
0.02927094010104414,0.43495521902687795,0.9082730864154143,0.4090215115928747,0.332248916442747,0.9895250829450272,0.6444155642370132,0.36599802647118085,0.10201953136380737,0.7878494449464212,0
0.17610383778949612,0.3198073353960721,0.8168251414784377,0.5395366051096308,0.04585035510228097,0.4638946746593172,0.6839796113664752,0.5383684384690157,0.572450218156556,0.22477732839266462,0
0.007281013941125014,0.0334072926151201,0.5902799217288169,0.31144939554220064,0.24827656701970024,0.27793535720895857,0.31840293461058755,0.7289476961434229,0.5691959722309445,0.7890359725593334,0
0.08046718397913877,0.5421869540924683,0.356007259634907,0.9874349897163631,0.013655406462292574,0.612180873070558,0.7236230943988581,0.2889067713573552,0.9736415182565321,0.8595366270217113,0
0.5388770043211097,0.1145881696756057,0.5402228047861908,0.6319041463564267,0.9559123093102045,0.5850510104238695,0.9674006017456545,0.9616061156066621,0.6502003358335975,0.5059079841180887,1
0.33965102385253476,0.637968544740701,0.6037829038425656,0.38582796974253164,0.5315677222423986,0.6451385335716601,0.9409503298781383,0.5756340728609814,0.6143675117683143,0.06785581770377547,1
0.26697589868858995,0.7914537299609294,0.6238667252688536,0.43974531184284804,0.010585739586393417,0.9649279429455299,0.9620232533557238,0.21755221028003846,0.04134637231655669,0.5301993630119022,0
0.49178403563557693,0.1311162289671456,0.2484254759736073,0.2767949014674991,0.12354668493190935,0.46304438152129135,0.916050908274991,0.6687825429922609,0.07247392424885613,0.005494817809162722,0
0.9949019073529632,0.7456665838750144,0.6361895490858445,0.07807485417830429,0.32321520119473024,0.9133921584571569,0.2010054816809057,0.8435903592732081,0.6963236850805055,0.36632437083075464,1
0.4062724969061188,0.9630938902119273,0.28351378229303437,0.2630787802965846,0.3335073956751826,0.5723170159586255,0.8948697402009823,0.1762816401400148,0.2796787975992202,0.5816798431478618,0
0.8010587110273939,0.5183664103871639,0.29431640895373534,0.6380845977222838,0.5851091003060592,0.9015628197396104,0.05240703676985603,0.9101313871334668,0.5344320281653596,0.015676116049913924,1
0.8216719344295681,0.5479066993580314,0.6823265790625589,0.8057023380386775,0.6714275461256203,0.42240749476866457,0.12479644789430067,0.5802481665713005,0.8974333267292596,0.41889242651841496,1
0.9809794008003951,0.24584930191283372,0.7105053286301986,0.5051134386177387,0.4787726368177081,0.24394081886689145,0.7221507657001041,0.11278826483098725,0.9904533093614852,0.8453735371072039,1
0.5005374588031359,0.23454990206703086,0.3371491136649515,0.19026050892333246,0.9905391939211878,0.5714974464624556,0.7328151240366955,0.09824991345203671,0.3661175500743158,0.8926398030473215,0
0.14198647542526377,0.2593738185269995,0.42746140569325586,0.0009032855212496305,0.06981430295969493,0.22649127794102164,0.48110196401581173,0.2515227381686128,0.876681892223048,0.3242728755420111,0
0.27334970779259105,0.3805828679202846,0.4785758584818498,0.5751111164699841,0.9961004403012381,0.23220975516359232,0.35342370324816885,0.262891177010511,0.3611134366437103,0.10080451689462055,0
0.5167387148180483,0.7771927284034406,0.12317964885450394,0.4644903532208423,0.11823612873586631,0.23361814501958,0.1418672597402586,0.3618012391691393,0.38163932039592585,0.9473085818332408,0
0.49497161941135703,0.18621159518672326,0.18839952278280425,0.4358412131383109,0.7385922212429411,0.5265842599978379,0.8866832208474523,0.8309087977775759,0.03160544282040556,0.568419042866216,0
0.5874885247317233,0.7726041436328025,0.7748654492251879,0.030288410155906775,0.40694640027158935,0.0445096271486205,0.24783864699076974,0.19288070275794833,0.21518257924215722,0.3391184140345286,0
0.061345536024642766,0.4627612294693413,0.005510440235525937,0.810290763069436,0.9504860360377839,0.035107370827145656,0.9338463614733145,0.773853891491353,0.35886157879279534,0.9088765512228052,0
